location,MntCode,HabZ,SamSite,latitude,longitude,date,direction,meas_num,h_category,height,distance,stem_count,genu_spp,health,fruit,structure
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,NE,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,NE,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,NE,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,SW,1,VLS,25,357,6,Popu bal,L,FA,E
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,SW,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,SW,2,VLS,28,463,4,Popu bal,L,FA,E
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,SW,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,WN,1,VLS,16,273,8,Juni com,L,FP,E
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,WN,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,WN,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T1,ROC,T,T1,60.44474,-137.09647,2022-07-27,WN,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,ES,1,VLS,34,70,1,Sali spp,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,ES,1,LS,73,62,10,Sali spp,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,ES,2,VLS,23,73,1,Sali spp,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,ES,2,LS,94,96,4,Sali spp,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,NE,1,VLS,17,13,12,Juni com,L,FP,M
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,NE,1,LS,53,82,4,Sali spp,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,NE,2,VLS,43,30,6,Sali spp,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,NE,2,LS,69,97,6,Sali spp,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,SW,1,VLS,19,20,17,Juni com,L,FP,M
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,SW,1,LS,89,42,6,Sali spp,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,SW,2,VLS,22,23,3,Dasi fru,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,SW,2,LS,65,112,6,Sali spp,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,WN,1,VLS,16,69,4,Juni com,L,FP,M
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,WN,1,LS,51,145,15,Juni com,L,FP,M
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,WN,2,VLS,28,77,7,Juni com,L,FP,M
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,WN,2,LS,69,345,7,Sali spp,L,FA,E
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-T2,ROC,T,T2,60.44765,-137.10564,2022-07-27,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,ES,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,ES,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,ES,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,ES,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,NE,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,NE,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,NE,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,NE,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,SW,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,SW,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,SW,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,SW,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,WN,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,WN,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,WN,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D3,ROC,T,T3,60.447443,-137.112326,2022-07-27,WN,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,ES,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,ES,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,ES,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,ES,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,NE,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,NE,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,NE,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,NE,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,SW,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,SW,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,SW,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,SW,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,WN,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,WN,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,WN,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D10A,ROC,T,T4,60.444657,-137.101955,2022-07-27,WN,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,ES,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,ES,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,ES,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,ES,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,NE,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,NE,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,NE,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,NE,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,SW,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,SW,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,SW,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,SW,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,WN,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,WN,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,WN,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-RUR-265140-D11,ROC,T,T5,60.444786,-137.107999,2022-07-27,WN,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-SEM-288569-S1,SHE,S,S1,61.023024,-138.586714,2022-08-12,ES,1,VLS,33,80,5,Sali spp,L,FA,E
